map,scenario,time_limit_sec,algorithm,agents,lcbs_c1,lcbs_c2,alg_c1,alg_c2,match
room-64-64-8,10,120,BBMOCBS_eps,5,387,1089,,,0
room-64-64-8,11,120,BBMOCBS_k1,5,242,683,242,683,1
room-64-64-8,11,120,BBMOCBS_k5,5,242,683,242,671,0
room-64-64-8,11,120,BBMOCBS_k10,5,242,683,242,666,0
room-64-64-8,11,120,BBMOCBS_pex,5,242,683,,,0
room-64-64-8,11,120,BBMOCBS_eps,5,242,683,,,0
room-64-64-8,12,120,BBMOCBS_k1,5,255,707,255,707,1
room-64-64-8,12,120,BBMOCBS_k5,5,255,707,255,690,0
room-64-64-8,12,120,BBMOCBS_k10,5,255,707,255,690,0
room-64-64-8,12,120,BBMOCBS_pex,5,255,707,,,0
room-64-64-8,12,120,BBMOCBS_eps,5,255,707,,,0
room-64-64-8,13,120,BBMOCBS_k1,5,350,966,350,966,1
room-64-64-8,13,120,BBMOCBS_k5,5,350,966,348,938,0
room-64-64-8,13,120,BBMOCBS_k10,5,350,966,348,936,0
room-64-64-8,13,120,BBMOCBS_pex,5,350,966,,,0
room-64-64-8,13,120,BBMOCBS_eps,5,350,966,,,0
room-64-64-8,14,120,BBMOCBS_k1,5,359,987,359,987,1
room-64-64-8,14,120,BBMOCBS_k5,5,359,987,359,949,0
room-64-64-8,14,120,BBMOCBS_k10,5,359,987,359,948,0
room-64-64-8,14,120,BBMOCBS_pex,5,359,987,,,0
room-64-64-8,14,120,BBMOCBS_eps,5,359,987,,,0
room-64-64-8,15,120,BBMOCBS_k1,5,199,542,199,542,1
room-64-64-8,15,120,BBMOCBS_k5,5,199,542,199,508,0
room-64-64-8,15,120,BBMOCBS_k10,5,199,542,199,511,0
room-64-64-8,15,120,BBMOCBS_pex,5,199,542,,,0
room-64-64-8,15,120,BBMOCBS_eps,5,199,542,,,0
room-64-64-8,16,120,BBMOCBS_k1,5,260,719,260,719,1
room-64-64-8,16,120,BBMOCBS_k5,5,260,719,260,690,0
room-64-64-8,16,120,BBMOCBS_k10,5,260,719,260,689,0
room-64-64-8,16,120,BBMOCBS_pex,5,260,719,,,0
room-64-64-8,16,120,BBMOCBS_eps,5,260,719,,,0
room-64-64-8,17,120,BBMOCBS_k1,5,278,727,278,727,1
room-64-64-8,17,120,BBMOCBS_k5,5,278,727,278,706,0
room-64-64-8,17,120,BBMOCBS_k10,5,278,727,278,703,0
room-64-64-8,17,120,BBMOCBS_pex,5,278,727,,,0
room-64-64-8,17,120,BBMOCBS_eps,5,278,727,,,0
room-64-64-8,18,120,BBMOCBS_k1,5,367,964,367,964,1
room-64-64-8,18,120,BBMOCBS_k5,5,367,964,367,952,0
room-64-64-8,18,120,BBMOCBS_k10,5,367,964,367,949,0
room-64-64-8,18,120,BBMOCBS_pex,5,367,964,,,0
room-64-64-8,18,120,BBMOCBS_eps,5,367,964,,,0
room-64-64-8,19,120,BBMOCBS_k1,5,138,373,138,373,1
room-64-64-8,19,120,BBMOCBS_k5,5,138,373,138,364,0
room-64-64-8,19,120,BBMOCBS_k10,5,138,373,138,365,0
room-64-64-8,19,120,BBMOCBS_pex,5,138,373,,,0
room-64-64-8,19,120,BBMOCBS_eps,5,138,373,,,0
room-64-64-8,20,120,BBMOCBS_k1,5,297,770,297,770,1
room-64-64-8,20,120,BBMOCBS_k5,5,297,770,297,754,0
room-64-64-8,20,120,BBMOCBS_k10,5,297,770,297,751,0
room-64-64-8,20,120,BBMOCBS_pex,5,297,770,,,0
room-64-64-8,20,120,BBMOCBS_eps,5,297,770,,,0
room-64-64-8,21,120,BBMOCBS_k1,5,278,751,278,751,1
room-64-64-8,21,120,BBMOCBS_k5,5,278,751,278,742,0
room-64-64-8,21,120,BBMOCBS_k10,5,278,751,278,741,0
room-64-64-8,21,120,BBMOCBS_pex,5,278,751,,,0
room-64-64-8,21,120,BBMOCBS_eps,5,278,751,,,0
room-64-64-8,22,120,BBMOCBS_k1,5,277,775,277,775,1
room-64-64-8,22,120,BBMOCBS_k5,5,277,775,277,735,0
room-64-64-8,22,120,BBMOCBS_k10,5,277,775,277,727,0
room-64-64-8,22,120,BBMOCBS_pex,5,277,775,,,0
room-64-64-8,22,120,BBMOCBS_eps,5,277,775,,,0
room-64-64-8,23,120,BBMOCBS_k1,5,301,817,301,817,1
room-64-64-8,23,120,BBMOCBS_k5,5,301,817,301,799,0
room-64-64-8,23,120,BBMOCBS_k10,5,301,817,301,796,0
room-64-64-8,23,120,BBMOCBS_pex,5,301,817,,,0
room-64-64-8,23,120,BBMOCBS_eps,5,301,817,,,0
room-64-64-8,24,120,BBMOCBS_k1,5,329,902,329,902,0
room-64-64-8,24,120,BBMOCBS_k5,5,329,902,329,885,0
room-64-64-8,24,120,BBMOCBS_k10,5,329,902,329,882,0
room-64-64-8,24,120,BBMOCBS_pex,5,329,902,,,0
room-64-64-8,24,120,BBMOCBS_eps,5,329,902,,,0
room-64-64-8,25,120,BBMOCBS_k1,5,334,906,334,906,1
room-64-64-8,25,120,BBMOCBS_k5,5,334,906,334,887,0
room-64-64-8,25,120,BBMOCBS_k10,5,334,906,334,886,0
room-64-64-8,25,120,BBMOCBS_pex,5,334,906,,,0
room-64-64-8,25,120,BBMOCBS_eps,5,334,906,,,0
